word_one	word_two	surprisal_w_two
Baby	 o	14.089140892028809
Dynamit	 g	9.691503524780273
Tuba	 oe	10.586579322814941
Posaune	 Ue	21.510761260986328
harfe	 ae	9.73718547821045
Haecksler	 d	12.154550552368164
gong	 g	15.409690856933594
foen	 E	9.890706062316895
kontrabaß	 C	12.185957908630371
handy	 u	13.990751266479492
saege	 g	9.240503311157227
cello	 Y	9.686661720275879
fön	 x	7.598407745361328
auto	 y	11.715577125549316
Trompete	 Ä	10.958173751831055
rassel	 G	9.353419303894043
Posaune	 T	13.231043815612793
saege	 W	11.19594955444336
pferd	 Ä	13.80873966217041
foen	 ü	5.880319118499756
häcksler	 s	8.928545951843262
triangel	 ö	11.153919219970703
Keyboard	 a	10.420018196105957
cembalo	 A	11.467114448547363
geschütz	 U	12.742321968078613
Fagott	 I	9.42133617401123
kontrabaß	 U	13.411686897277832
säge	 r	10.909281730651855
Bongo	 L	13.61109447479248
gong	 k	12.88053035736084
Schlagzeug	 p	11.091845512390137
Gitarre	 ä	13.966670036315918
Dusche	 j	13.46369743347168
Foen	 ä	11.362698554992676
trommel	 H	13.557168006896973
floete	 J	8.543861389160156
Cello	 E	10.808626174926758
Häcksler	 Y	10.570526123046875
böller	 O	11.034807205200195
Klarinette	 c	13.787742614746094
Klarinette	 x	10.497922897338867
Mikrofon	 h	15.46898365020752
Klavier	 J	11.10347843170166
knarre	 g	11.242923736572266
handy	 C	8.622791290283203
Xylophon	 C	9.972818374633789
saege	 a	8.643592834472656
kanone	 B	12.632362365722656
kontrabass	 oe	11.407769203186035
tröte	 l	10.872367858886719
dusche	 W	13.732065200805664
flöte	 T	10.28233528137207
säugling	 ae	9.862504959106445
Fagott	 g	11.45202922821045
raßel	 ö	12.019983291625977
flinte	 y	9.26308536529541
Knarre	 j	15.332344055175781
Bohrer	 I	9.892528533935547
Kontrabaß	 G	10.420553207397461
knarre	 Ö	11.172694206237793
haecksler	 k	12.453631401062012
peitsche	 R	12.135939598083496
tuba	 V	10.792340278625488
Triangel	 R	12.682568550109863
flinte	 q	11.321971893310547
Kontrabass	 d	12.23752498626709
Triangel	 l	10.883613586425781
gitarre	 b	8.179632186889648
Saeugling	 d	12.77595043182373
trommel	 E	11.75724983215332
Revolver	 V	11.804325103759766
trompete	 t	9.54464340209961
schlagzeug	 Ä	14.132205963134766
Böller	 W	11.510744094848633
tröte	 oe	10.979113578796387
Saxophon	 N	10.464632034301758
fön	 D	11.352065086364746
Fön	 F	13.097655296325684
floete	 K	9.262667655944824
Mikrofon	 W	12.054183959960938
Ukulele	 e	10.772696495056152
triangel	 K	11.411718368530273
schlagzeug	 f	10.650089263916016
Telefon	 t	12.508563041687012
kontrabaß	 c	14.027795791625977
Rakete	 m	13.229859352111816
fagott	 X	7.434525012969971
Bohrer	 N	10.69975471496582
baby	 D	11.013223648071289
Tröte	 ae	10.983943939208984
moped	 H	13.844099044799805
Bongo	 e	9.253429412841797
Revolver	 Ä	13.755589485168457
Cembalo	 ä	8.216086387634277
trommel	 O	10.177403450012207
dusche	 ue	22.232145309448242
cello	 ue	12.618318557739258
xylophon	 O	9.718167304992676
trommel	 I	13.10851001739502
Bongo	 P	13.304460525512695
boeller	 Z	12.289864540100098
Saege	 ue	12.867194175720215
Trompete	 q	9.874999046325684
mofa	 c	11.136789321899414
fön	 v	9.76412296295166
Rakete	 d	10.19905948638916
flinte	 s	9.272663116455078
Raßel	 y	10.46908950805664
tuba	 Ue	22.14669179916382
haecksler	 w	10.383326530456543
Saeugling	 Ue	21.3284592628479
Säugling	 Q	11.119872093200684
Bohrer	 X	10.156706809997559
Mixer	 s	9.293042182922363
baby	 b	7.423909664154053
trommel	 k	12.787735939025879
Saege	 N	10.57556438446045
Mofa	 l	9.666067123413086
Knarre	 b	12.909231185913086
Säge	 u	11.954924583435059
handy	 Z	11.3731050491333
Dynamit	 l	10.572110176086426
Säge	 V	10.319341659545898
Klarinette	 u	13.645269393920898
mofa	 C	11.256664276123047
kanone	 Ae	11.746072769165039
peitsche	 Ö	11.120400428771973
tröte	 J	10.730252265930176
saege	 v	9.744949340820312
kanone	 U	12.769530296325684
Tröte	 N	8.913008689880371
peitsche	 D	10.805046081542969
schlagzeug	 F	14.48935317993164
Revolver	 M	10.812370300292969
Tröte	 c	12.279121398925781
Posaune	 S	12.307194709777832
raßel	 Ue	21.684720516204834
flinte	 F	11.535778999328613
Fön	 ü	8.897955894470215
posaune	 i	9.546579360961914
Keyboard	 ue	10.422262191772461
Rassel	 t	9.054429054260254
cello	 x	7.803371906280518
Dusche	 r	10.944469451904297
Pferd	 Q	14.619477272033691
floete	 R	10.637425422668457
Saege	 m	9.892498016357422
Haecksler	 P	11.828725814819336
Foen	 ue	14.385462760925293
Häcksler	 Z	11.547724723815918
Posaune	 J	11.215518951416016
baby	 j	11.840826034545898
auto	 ae	8.863288879394531
Revolver	 Ö	13.257827758789062
Gitarre	 j	13.72128963470459
auto	 k	14.452115058898926
Cembalo	 s	10.593462944030762
troete	 l	9.206286430358887
klavier	 j	11.351972579956055
Trompete	 O	11.621500015258789
Granate	 e	11.647333145141602
Baby	 u	13.375798225402832
trompete	 A	9.999972343444824
Haecksler	 Q	14.25424861907959
Kanone	 ae	11.807258605957031
tuba	 d	9.069496154785156
böller	 h	14.141913414001465
raßel	 Oe	19.055017471313477
kanone	 p	12.94127368927002
floete	 X	8.306290626525879
keyboard	 c	8.760015487670898
Kanone	 G	11.10089111328125
Gewehr	 W	9.674978256225586
rassel	 C	8.761872291564941
Knarre	 P	10.950654983520508
trompete	 j	13.376132011413574
Häcksler	 l	12.165106773376465
mikrofon	 a	9.134668350219727
Klavier	 c	11.72736644744873
Revolver	 X	9.420234680175781
Geschütz	 U	12.580592155456543
Gong	 A	10.124975204467773
Posaune	 D	9.239579200744629
posaune	 p	11.644735336303711
telefon	 Q	11.99135971069336
geige	 I	11.767232894897461
Bohrer	 B	11.157391548156738
geschuetz	 ä	6.967434406280518
Raßel	 A	10.58828353881836
mixer	 c	8.365153312683105
floete	 l	8.08814525604248
telefon	 C	10.101297378540039
telefon	 p	12.399280548095703
Rassel	 j	13.253480911254883
Geschütz	 Ö	14.488204002380371
Trompete	 J	11.106199264526367
fön	 G	11.259557723999023
fagott	 ü	12.978018760681152
trompete	 l	11.592167854309082
granate	 G	9.445647239685059
Rassel	 W	11.21642780303955
telefon	 w	7.967128276824951
Saeugling	 a	8.8712739944458
tröte	 Ä	12.13135051727295
trompete	 u	14.549474716186523
Mixer	 Ö	11.671887397766113
Kanone	 x	9.436141014099121
Triangel	 M	11.036748886108398
Mikrofon	 A	10.562905311584473
saege	 f	10.218177795410156
Tuba	 ue	12.161834716796875
floete	 Ue	20.390499591827393
Foen	 a	8.704314231872559
Dusche	 S	11.097169876098633
boeller	 I	10.979206085205078
Häcksler	 c	11.305262565612793
moped	 b	10.548691749572754
harfe	 h	9.937945365905762
Fön	 o	7.842214107513428
Gitarre	 W	12.555305480957031
Geschuetz	 Ü	12.019718170166016
Trommel	 X	8.374878883361816
Saxophon	 Ae	11.36591625213623
mixer	 B	10.791683197021484
Geschuetz	 y	9.514450073242188
Xylophon	 V	11.524007797241211
harfe	 M	11.468764305114746
Moped	 Ü	10.588298797607422
keyboard	 l	9.519325256347656
geschuetz	 h	10.774040222167969
auto	 U	12.898629188537598
keyboard	 W	8.615890502929688
Schlagzeug	 O	12.500319480895996
trompete	 Ue	21.754716873168945
Boeller	 w	7.806713104248047
kontrabaß	 K	11.681469917297363
pferd	 T	11.14897632598877
tröte	 p	12.6723051071167
Granate	 ae	12.369702339172363
Tuba	 E	10.84891414642334
flöte	 e	8.246493339538574
gong	 oe	11.667745590209961
Handy	 oe	13.44750690460205
dusche	 x	7.407802581787109
baby	 Ä	14.441581726074219
dynamit	 O	9.475349426269531
Geschuetz	 f	11.860325813293457
Pistole	 oe	9.781054496765137
Gong	 l	12.071860313415527
mikrofon	 Y	10.184707641601562
triangel	 G	10.95071029663086
gewehr	 Z	13.855935096740723
Dusche	 Z	10.815656661987305
mixer	 k	11.899591445922852
Haecksler	 D	11.076469421386719
böller	 n	9.298189163208008
Fagott	 D	9.334240913391113
Saxophon	 M	10.311614990234375
trompete	 d	11.335537910461426
floete	 A	9.36039924621582
klavier	 X	7.398798942565918
Cello	 s	10.56043815612793
xylophon	 l	9.182138442993164
Auto	 T	10.998773574829102
schlagzeug	 u	14.443799018859863
Flinte	 i	11.29555892944336
Dusche	 D	11.896218299865723
haecksler	 ä	7.810370445251465
Keyboard	 B	12.318790435791016
trompete	 ü	11.820415496826172
Flöte	 z	11.898750305175781
trompete	 S	11.911165237426758
keyboard	 j	12.669952392578125
knarre	 W	10.049715042114258
gewehr	 u	14.230403900146484
pferd	 Ae	14.250649452209473
Geschuetz	 Z	11.091170310974121
geschütz	 b	11.152652740478516
Pferd	 I	12.011359214782715
bongo	 b	14.427329063415527
Ukulele	 k	12.762941360473633
bongo	 g	11.00447940826416
säge	 E	11.016728401184082
Böller	 y	9.725940704345703
Geschütz	 c	10.123490333557129
flinte	 n	9.559309959411621
handy	 b	8.169034004211426
gong	 y	14.955376625061035
auto	 B	13.504761695861816
Geschütz	 ae	10.408954620361328
Mikrofon	 z	8.2188138961792
Auto	 n	11.741523742675781
geige	 F	12.62939167022705
revolver	 b	7.839223384857178
knarre	 d	11.413158416748047
foen	 w	9.34904956817627
Mofa	 ä	7.947962760925293
Floete	 l	9.86194896697998
kontrabass	 q	10.795211791992188
Bohrer	 ö	11.978486061096191
Säugling	 X	7.235630035400391
Granate	 k	17.209810256958008
Akkordeon	 s	10.653080940246582
moped	 p	13.483468055725098
mixer	 G	10.481419563293457
mixer	 Q	11.667625427246094
Tuba	 A	11.566327095031738
Raßel	 a	10.73723316192627
Bohrer	 j	10.759718894958496
geige	 x	6.973267078399658
böller	 L	11.591225624084473
Xylophon	 y	7.756349563598633
dusche	 r	10.43149471282959
baby	 r	11.497851371765137
Telefon	 Z	10.439058303833008
Knarre	 t	11.015656471252441
Cembalo	 i	10.461799621582031
Cembalo	 d	13.006719589233398
Trompete	 oe	9.339052200317383
Knarre	 e	10.15414810180664
Dusche	 Ü	9.670284271240234
Cembalo	 O	13.010074615478516
Tröte	 O	12.480522155761719
Mofa	 I	10.371173858642578
Saeugling	 ü	9.071535110473633
troete	 O	8.877304077148438
Troete	 C	11.142511367797852
knarre	 Ü	12.039813995361328
rassel	 I	11.304289817810059
Häcksler	 g	11.85142993927002
boeller	 Oe	20.77774715423584
boeller	 h	12.225031852722168
troete	 I	10.478972434997559
floete	 H	9.949324607849121
Handy	 Ö	10.322638511657715
Boeller	 j	11.386927604675293
Triangel	 J	12.572571754455566
gitarre	 j	13.415839195251465
Pistole	 U	11.403099060058594
flöte	 Ü	11.934051513671875
Saeugling	 k	14.27138900756836
raßel	 e	9.453668594360352
pistole	 A	10.127148628234863
Tröte	 h	13.239774703979492
haecksler	 r	10.793444633483887
Klavier	 Ö	11.972600936889648
trompete	 ue	13.544937133789062
saxophon	 y	10.571758270263672
bohrer	 k	12.128243446350098
Granate	 g	11.905374526977539
Rassel	 w	8.41530704498291
Fön	 X	9.07985782623291
Saeugling	 J	9.762251853942871
posaune	 ä	8.496078491210938
foen	 S	9.643667221069336
Baby	 a	9.399626731872559
Gewehr	 B	10.863064765930176
Kanone	 h	12.056506156921387
Saeugling	 ä	9.787942886352539
Harfe	 W	11.202493667602539
cembalo	 w	7.785816192626953
mixer	 r	11.14232063293457
Cembalo	 a	11.903239250183105
Rassel	 Z	11.69326114654541
kontrabass	 r	11.168760299682617
boeller	 H	14.14316463470459
Klarinette	 l	11.611924171447754
fagott	 m	9.528966903686523
säge	 H	13.412363052368164
Kontrabass	 Ö	11.16874885559082
Pistole	 W	10.634392738342285
trompete	 w	9.149395942687988
Auto	 C	12.588020324707031
Tuba	 w	7.3423967361450195
pferd	 t	9.195732116699219
geige	 p	12.684621810913086
tröte	 z	11.515857696533203
Posaune	 z	10.124066352844238
Troete	 q	10.959322929382324
Trommel	 Oe	18.721717834472656
Tröte	 L	10.793146133422852
triangel	 B	11.166614532470703
Harfe	 v	11.89769172668457
Keyboard	 l	11.867426872253418
Troete	 O	9.972984313964844
Mikrofon	 S	12.028976440429688
peitsche	 w	12.694180488586426
kontrabaß	 b	8.819765090942383
schlagzeug	 B	10.353523254394531
säugling	 E	11.026871681213379
säugling	 Q	9.782942771911621
Cembalo	 y	11.333589553833008
saege	 ue	12.781266212463379
saeugling	 B	11.43739128112793
Trompete	 w	8.134371757507324
moped	 M	14.929991722106934
Auto	 w	9.401497840881348
Boeller	 oe	8.98241901397705
saxophon	 a	8.913725852966309
ukulele	 z	9.328561782836914
Flöte	 oe	9.34483814239502
gewehr	 r	11.559770584106445
schlagzeug	 G	12.139222145080566
schlagzeug	 Ae	11.910510063171387
cello	 ä	7.125617504119873
posaune	 V	12.118684768676758
Klavier	 Ü	12.901185989379883
triangel	 w	8.395005226135254
peitsche	 m	9.827398300170898
Saeugling	 V	10.838293075561523
Ukulele	 ü	12.602885246276855
kontrabass	 Ue	23.198444843292236
saxophon	 F	11.542179107666016
akkordeon	 d	8.480642318725586
auto	 R	12.493577003479004
Kanone	 j	17.570144653320312
schlagzeug	 Ö	11.941946029663086
Flöte	 S	13.311240196228027
pistole	 i	10.670737266540527
Geschuetz	 F	11.880261421203613
rassel	 q	9.320958137512207
Gewehr	 J	10.81057071685791
Fagott	 w	6.919675350189209
Handy	 h	15.519964218139648
schlagzeug	 z	11.482467651367188
Kontrabass	 R	13.361113548278809
floete	 P	9.209237098693848
schlagzeug	 C	9.912357330322266
granate	 h	11.494668960571289
Moped	 N	12.0053071975708
troete	 m	9.863560676574707
akkordeon	 q	11.987637519836426
fagott	 ö	12.474113464355469
akkordeon	 T	11.980820655822754
bongo	 n	9.55596923828125
mofa	 Q	13.586297035217285
Troete	 N	10.632305145263672
saxophon	 I	12.7960786819458
Haecksler	 G	10.899449348449707
tröte	 q	9.454307556152344
revolver	 Ä	13.653883934020996
Keyboard	 k	13.535445213317871
cembalo	 t	10.93321418762207
Xylophon	 E	10.517049789428711
geschuetz	 c	8.98159122467041
Knarre	 u	12.483785629272461
Schlagzeug	 f	10.33873176574707
Mofa	 S	10.784460067749023
bongo	 I	12.241719245910645
revolver	 c	9.854905128479004
Peitsche	 P	11.911626815795898
Säugling	 o	10.094070434570312
Kontrabass	 L	11.666362762451172
moped	 a	9.775156021118164
Cello	 e	10.987882614135742
Kanone	 ue	14.675996780395508
tuba	 L	9.63209056854248
Kontrabaß	 F	11.329136848449707
Trompete	 K	11.434586524963379
haecksler	 X	8.272748947143555
Handy	 U	13.164706230163574
Flinte	 P	11.401910781860352
Dynamit	 U	12.9134521484375
saxophon	 Ae	10.747593879699707
Dusche	 H	14.369988441467285
Auto	 V	11.581377983093262
cembalo	 x	7.62368106842041
Raßel	 P	11.275957107543945
trompete	 p	12.621623992919922
Klavier	 Ue	23.300079822540283
gitarre	 ü	11.113948822021484
geschütz	 ü	8.408284187316895
trompete	 y	10.608933448791504
knarre	 ü	10.07446575164795
Böller	 oe	11.12841510772705
Haecksler	 ü	11.323139190673828
Haecksler	 i	9.857271194458008
baby	 o	12.711186408996582
Keyboard	 s	10.907729148864746
baby	 E	10.619874000549316
säugling	 X	6.100026607513428
keyboard	 ü	9.077484130859375
Flinte	 N	9.76533031463623
bongo	 v	10.096076965332031
xylophon	 t	7.916090488433838
kontrabaß	 M	11.229471206665039
Klarinette	 q	11.204933166503906
troete	 s	9.621172904968262
Kanone	 P	12.683442115783691
Boeller	 y	10.451375007629395
Pferd	 x	7.782076835632324
Triangel	 D	11.238127708435059
bohrer	 v	9.060722351074219
cello	 I	11.257691383361816
Cello	 b	9.19638729095459
Akkordeon	 R	13.456659317016602
böller	 P	11.582082748413086
kontrabass	 U	13.03532886505127
telefon	 s	11.653460502624512
tröte	 y	10.815336227416992
Gitarre	 n	9.677565574645996
saege	 Y	9.879561424255371
Fön	 w	9.65577507019043
saxophon	 Z	10.647913932800293
foen	 l	8.522473335266113
Floete	 i	9.861790657043457
akkordeon	 N	9.88391399383545
gewehr	 i	8.368999481201172
tuba	 l	11.099328994750977
Raßel	 v	13.342525482177734
granate	 f	14.512659072875977
schlagzeug	 k	15.28895092010498
Gong	 Ä	11.871492385864258
Trompete	 P	12.746098518371582
troete	 Ae	10.209176063537598
tuba	 Ö	10.648478507995605
triangel	 Ae	11.716403007507324
fagott	 M	10.281951904296875
kontrabaß	 ue	18.219024658203125
Bohrer	 p	12.577505111694336
pferd	 d	10.040102005004883
Pferd	 u	13.579012870788574
Fagott	 ä	10.092485427856445
tuba	 J	10.541792869567871
Revolver	 l	10.933998107910156
Fagott	 i	10.826080322265625
tuba	 f	10.911788940429688
fagott	 L	10.541492462158203
Pferd	 L	12.379069328308105
pistole	 m	11.423867225646973
dynamit	 Ä	12.677239418029785
Saeugling	 q	10.692878723144531
moped	 L	12.147333145141602
haecksler	 Ue	22.89033079147339
revolver	 H	11.51853084564209
Cello	 O	12.50627326965332
haecksler	 N	8.26102066040039
triangel	 a	8.588346481323242
handy	 ue	12.025856018066406
Foen	 I	8.705840110778809
rassel	 g	12.775114059448242
Mixer	 n	12.96540641784668
fagott	 w	6.809874534606934
bohrer	 N	9.343106269836426
Bongo	 I	10.888422012329102
Harfe	 Oe	17.677120208740234
Tuba	 W	12.731927871704102
boeller	 r	10.96488094329834
trompete	 K	11.375746726989746
mikrofon	 g	13.792744636535645
Tröte	 H	12.887971878051758
säugling	 N	6.747295379638672
Trommel	 A	10.618003845214844
Floete	 E	9.873197555541992
Pferd	 H	13.357044219970703
posaune	 a	8.983424186706543
foen	 M	9.202974319458008
Ukulele	 H	13.836865425109863
Keyboard	 L	11.636472702026367
boeller	 O	13.92633056640625
saege	 H	10.873390197753906
Gitarre	 J	10.971491813659668
fagott	 J	10.78632926940918
Mixer	 h	12.007287979125977
Harfe	 Ü	13.718108177185059
Geige	 Ü	11.191096305847168
Revolver	 o	13.008447647094727
cello	 b	7.946783542633057
Gewehr	 m	13.382165908813477
mofa	 E	11.903254508972168
Triangel	 a	9.152414321899414
foen	 n	7.971299648284912
foen	 r	10.224085807800293
Haecksler	 k	14.72031021118164
kanone	 c	11.308797836303711
Geschütz	 f	10.889575004577637
kontrabaß	 y	8.685296058654785
geschütz	 v	10.113679885864258
Dynamit	 u	10.722024917602539
Dusche	 M	10.390043258666992
böller	 c	9.018769264221191
Ukulele	 g	13.156112670898438
Knarre	 Ä	13.239713668823242
Häcksler	 u	11.994873046875
Haecksler	 L	10.211379051208496
fön	 K	13.138559341430664
Moped	 c	11.544156074523926
boeller	 B	12.1331148147583
Knarre	 ö	12.710817337036133
ukulele	 m	12.115199089050293
dusche	 l	11.040316581726074
Säugling	 E	10.711134910583496
Tuba	 y	7.836295127868652
gitarre	 A	10.403352737426758
handy	 r	11.31559944152832
säge	 W	11.351351737976074
Schlagzeug	 Y	12.030539512634277
boeller	 Ö	12.100369453430176
Pferd	 C	11.059797286987305
mofa	 d	10.93764591217041
Haecksler	 A	11.13563060760498
Pistole	 N	10.148760795593262
Geige	 k	15.152555465698242
Geschuetz	 s	10.369837760925293
knarre	 Y	8.983920097351074
ukulele	 w	8.704977989196777
raßel	 P	10.30632495880127
Foen	 Y	8.847177505493164
dynamit	 f	10.134057998657227
mixer	 ö	12.504659652709961
geschütz	 P	12.267078399658203
Fön	 ae	10.231437683105469
gong	 t	10.00928020477295
saege	 m	9.524056434631348
Rassel	 x	8.340227127075195
Troete	 P	10.894001960754395
Gewehr	 f	10.882070541381836
Telefon	 Oe	18.1882963180542
Ukulele	 R	13.995796203613281
baby	 Ue	21.165064811706543
Harfe	 e	10.671990394592285
flinte	 Ü	12.94129753112793
akkordeon	 S	12.154980659484863
mofa	 R	11.116994857788086
Geschütz	 s	9.868895530700684
Pferd	 X	11.412162780761719
Mofa	 g	10.798511505126953
Trommel	 l	9.3430814743042
Baby	 i	10.656085014343262
kanone	 n	9.671980857849121
Rakete	 Ö	13.567804336547852
häcksler	 L	9.790328979492188
fön	 E	11.126867294311523
Saege	 u	12.31569766998291
revolver	 g	11.679876327514648
Telefon	 x	8.113286972045898
mikrofon	 i	9.856738090515137
fön	 oe	9.146402359008789
Saege	 o	8.872198104858398
Knarre	 H	12.430432319641113
Geschütz	 u	11.901289939880371
Saeugling	 c	9.674756050109863
Kontrabass	 H	12.07046890258789
peitsche	 P	11.024415969848633
Granate	 R	12.51673412322998
Haecksler	 N	10.040657997131348
Granate	 l	12.497565269470215
gong	 I	11.77149486541748
Flöte	 Ä	13.978705406188965
revolver	 E	11.867349624633789
pistole	 W	9.766523361206055
Keyboard	 w	9.163688659667969
Dusche	 g	13.128763198852539
ukulele	 g	12.260248184204102
fön	 M	10.886512756347656
saege	 M	9.18729019165039
Geschuetz	 j	12.394021034240723
Cello	 W	11.191755294799805
Mikrofon	 I	10.8618803024292
Bohrer	 W	10.883899688720703
Foen	 w	7.259753704071045
Rakete	 L	14.308356285095215
gong	 F	11.358674049377441
trompete	 M	11.997780799865723
Gitarre	 Ü	13.120375633239746
posaune	 w	7.557290554046631
gewehr	 e	11.434259414672852
säge	 m	10.478367805480957
Harfe	 x	8.117016792297363
rassel	 Ä	10.738008499145508
Baby	 J	10.347797393798828
Fön	 E	10.904197692871094
cembalo	 o	11.276948928833008
trompete	 I	10.823431015014648
Klarinette	 V	11.982442855834961
fön	 i	11.1472749710083
Pistole	 X	9.979353904724121
haecksler	 i	9.183542251586914
kontrabass	 M	11.250807762145996
Saeugling	 O	11.291536331176758
peitsche	 f	11.317155838012695
klarinette	 V	11.735528945922852
Mofa	 D	11.07060432434082
Klarinette	 ae	12.950833320617676
Telefon	 L	11.894085884094238
gitarre	 Ue	22.072580337524414
Häcksler	 W	10.681429862976074
tuba	 ä	7.3404340744018555
bohrer	 Q	14.016718864440918
Tröte	 F	14.31824016571045
Moped	 k	14.443171501159668
keyboard	 Ae	12.967065811157227
Xylophon	 U	13.765830993652344
cembalo	 Y	10.265097618103027
baby	 t	10.145028114318848
rakete	 Y	10.064120292663574
telefon	 U	12.970731735229492
Revolver	 ae	8.887155532836914
Fagott	 C	10.917566299438477
Trompete	 z	10.439754486083984
Kanone	 Z	9.965858459472656
haecksler	 P	9.70842456817627
Baby	 f	14.666603088378906
harfe	 R	11.565130233764648
Mikrofon	 X	9.873555183410645
häcksler	 u	12.865978240966797
Floete	 A	9.154930114746094
rakete	 l	11.340141296386719
harfe	 k	14.37089729309082
saeugling	 d	11.008527755737305
Dynamit	 O	10.391469955444336
tuba	 a	10.447927474975586
Knarre	 C	10.841663360595703
Tröte	 r	11.675004959106445
Akkordeon	 a	9.954244613647461
Trommel	 b	13.067221641540527
Gewehr	 S	11.050461769104004
Saeugling	 E	10.89750862121582
telefon	 K	13.405051231384277
Bongo	 ue	11.488161087036133
Klavier	 C	10.602371215820312
Xylophon	 Y	8.688680648803711
saege	 w	8.235270500183105
Fön	 Z	9.725043296813965
dynamit	 d	7.9809651374816895
Flinte	 E	10.461740493774414
harfe	 ö	12.247411727905273
knarre	 G	10.131993293762207
granate	 a	10.095768928527832
Dusche	 P	12.076343536376953
Dynamit	 Z	10.464065551757812
geschuetz	 Q	10.208815574645996
Raßel	 b	11.596603393554688
Klarinette	 y	9.73116683959961
klavier	 Z	10.442315101623535
kontrabass	 ae	14.395367622375488
säge	 U	11.988353729248047
Klarinette	 C	10.835626602172852
Schlagzeug	 E	10.917957305908203
Trommel	 h	12.913152694702148
Gong	 i	8.361230850219727
Floete	 c	9.474640846252441
flöte	 g	9.072541236877441
Klarinette	 m	12.858867645263672
schlagzeug	 r	11.66795825958252
flinte	 t	9.608598709106445
knarre	 Z	9.803752899169922
säge	 n	8.039546966552734
kontrabaß	 Ae	13.567793846130371
saxophon	 Ü	11.082361221313477
Boeller	 o	8.807955741882324
fön	 ü	8.455710411071777
Pistole	 Q	13.817139625549316
ukulele	 f	12.940690994262695
Xylophon	 r	10.603639602661133
pferd	 z	12.238748550415039
gewehr	 K	11.71782398223877
pistole	 Y	10.384002685546875
keyboard	 oe	9.3615140914917
Raßel	 f	13.128215789794922
moped	 ö	13.506535530090332
kontrabaß	 k	12.480809211730957
Rakete	 n	10.067068099975586
geschütz	 D	10.47830867767334
Posaune	 V	10.864203453063965
schlagzeug	 D	11.314794540405273
revolver	 a	10.636756896972656
Knarre	 Y	11.127150535583496
Xylophon	 a	9.101944923400879
Raßel	 q	8.964913368225098
haecksler	 g	10.843295097351074
Xylophon	 P	12.088284492492676
Kontrabass	 c	12.652409553527832
gewehr	 t	11.135167121887207
triangel	 Y	8.910296440124512
Kanone	 Q	13.748042106628418
Ukulele	 ue	12.652676582336426
tröte	 N	7.6495208740234375
geige	 o	12.136613845825195
Cembalo	 J	10.762925148010254
fagott	 y	9.768317222595215
Gewehr	 R	11.334243774414062
Granate	 ö	14.022839546203613
auto	 ä	7.393791198730469
Foen	 q	9.144171714782715
mikrofon	 L	10.705408096313477
geschütz	 R	11.92971420288086
revolver	 G	10.287405014038086
bongo	 N	10.569149017333984
pistole	 C	11.416837692260742
pistole	 oe	11.199442863464355
flinte	 ae	10.263924598693848
Säugling	 Ü	10.242836952209473
Saxophon	 m	9.184150695800781
Gitarre	 S	11.60708236694336
Keyboard	 d	12.761256217956543
foen	 L	9.089767456054688
dusche	 i	9.496220588684082
tröte	 P	11.376228332519531
Posaune	 o	13.181178092956543
Gong	 q	13.922636032104492
Cello	 w	8.768841743469238
floete	 Z	8.943319320678711
Cello	 J	12.290369033813477
foen	 g	9.049649238586426
Gewehr	 Z	12.862897872924805
pferd	 q	10.78191089630127
mofa	 Ae	12.20428466796875
Kanone	 B	12.6826810836792
moped	 Ue	23.75053882598877
Baby	 q	10.062578201293945
Häcksler	 x	9.014566421508789
akkordeon	 U	13.305109024047852
Schlagzeug	 Q	14.787379264831543
Flinte	 Ä	12.439204216003418
Fön	 v	11.184660911560059
mofa	 u	17.226648330688477
trompete	 H	11.879046440124512
peitsche	 Ä	13.471545219421387
Ukulele	 T	13.901111602783203
triangel	 N	10.718753814697266
dynamit	 F	12.038312911987305
floete	 S	9.219120025634766
bohrer	 g	10.73087215423584
trompete	 r	10.335270881652832
bongo	 C	10.183082580566406
klavier	 I	12.4081449508667
cello	 c	13.054049491882324
kanone	 m	12.023771286010742
Floete	 m	10.74144458770752
flinte	 U	11.91149616241455
Kontrabaß	 B	10.933948516845703
Häcksler	 C	10.706521987915039
Klarinette	 oe	10.172728538513184
flinte	 ä	8.961703300476074
Floete	 Z	9.081198692321777
keyboard	 I	13.594961166381836
böller	 H	13.638585090637207
Xylophon	 ö	11.898826599121094
Akkordeon	 v	11.631203651428223
Handy	 Z	10.184662818908691
knarre	 w	9.523600578308105
Gitarre	 c	9.469355583190918
Gewehr	 X	9.964335441589355
kanone	 ü	11.06143569946289
Pistole	 I	8.451865196228027
Pferd	 ue	18.337133407592773
Geige	 V	12.173856735229492
gong	 G	11.09325885772705
Cello	 Oe	19.40811824798584
fagott	 E	10.004013061523438
böller	 B	11.493696212768555
Floete	 L	9.111283302307129
Triangel	 H	13.55136489868164
knarre	 y	10.250585556030273
posaune	 C	10.202256202697754
Flöte	 V	10.433222770690918
Keyboard	 o	8.81517505645752
fön	 ö	11.826094627380371
cembalo	 C	10.550848960876465
fön	 k	13.073118209838867
Tröte	 Ö	11.3032865524292
posaune	 u	13.672563552856445
Fagott	 ue	15.387527465820312
Raßel	 J	10.622551918029785
foen	 Ü	10.058856010437012
Saxophon	 x	8.943025588989258
Tröte	 B	10.422423362731934
bohrer	 F	11.770196914672852
Klavier	 oe	13.888127326965332
rakete	 Ö	11.607617378234863
gitarre	 r	12.007704734802246
Posaune	 x	8.74714469909668
