condition	dummy_condition	subject	session	category	word	rt	log_rt	fasttext_cos_similarity	ppmi_cos_similarity
sham	1.0	002	2	Meissel	Hammer	1215.67533307922	7.1038772809618695	0.35966116935014725	0.26678168839835353
pIFG	1.5	003	1	Meissel	Hammer	1404.59308046201	7.2482146140249775	0.35966116935014725	0.26678168839835353
pIFG	1.5	004	2	Meissel	Hauer	1168.44589623352	7.064285322648431	0.18308285158127546	0.13951746109663998
aIFG	0.5	006	3	Meissel	Hammer	1295.9653757169	7.167782488290794	0.35966116935014725	0.26678168839835353
pIFG	1.5	007	1	Meissel	Hammer	1494.32901046883	7.310101535504273	0.35966116935014725	0.26678168839835353
sham	1.0	008	2	Meissel	Moerser	3523.33333333333	8.167446572064415	0.2101878928951919	0.15625335515162495
sham	1.0	009	3	Meissel	Saege	1895.77922365726	7.5479125813262025	0.3038144949823618	0.3755458319750693
aIFG	0.5	010	1	Meissel	Hammer	2821.47618583294	7.945369858727972	0.35966116935014725	0.26678168839835353
pIFG	1.5	011	2	Meissel	Spachtel	2856.66666666666	7.9577607200106435	0.3340475242584944	0.31405489481957016
sham	1.0	012	3	Meissel	Hammer	1862.71861786527	7.530329027769657	0.35966116935014725	0.26678168839835353
pIFG	1.5	013	1	Meissel	Hammer	2689.23376266498	7.897383369439196	0.35966116935014725	0.26678168839835353
sham	1.0	014	2	Meissel	Hammer	1357.36364361631	7.214036051076648	0.35966116935014725	0.26678168839835353
sham	1.0	015	3	Meissel	Hammer	1787.15151891216	7.488937694263943	0.35966116935014725	0.26678168839835353
aIFG	0.5	016	3	Meissel	Hammer	2897.04328478605	7.9717910588581296	0.35966116935014725	0.26678168839835353
pIFG	1.5	017	2	Meissel	Hammer	2164.98701367774	7.680631432010986	0.35966116935014725	0.26678168839835353
aIFG	0.5	018	1	Meissel	Hammer	1130.66234675696	7.031442934018691	0.35966116935014725	0.26678168839835353
pIFG	1.5	019	1	Meissel	Hammer	2390.0	7.779466967458324	0.35966116935014725	0.26678168839835353
sham	1.0	020	2	Meissel	Hammer	1376.25541835459	7.227847970528852	0.35966116935014725	0.26678168839835353
sham	1.0	022	3	Meissel	Hammer	1385.70130572373	7.23468304436443	0.35966116935014725	0.26678168839835353
aIFG	0.5	023	1	Meissel	Schraubendreher	2736.46319951068	7.914786930933276	0.2978358566761017	0.34890194580386386
pIFG	1.5	024	2	Meissel	Hammer	1508.49784152254	7.319532319217113	0.35966116935014725	0.26678168839835353
pIFG	1.5	103	1	Meissel	Bohrer	2336.66666666666	7.756908559868798	0.3691803067922592	0.41541851549310954
pIFG	1.5	001	2	Messer	Gabel	1612.40260258308	7.386100645606246	0.3005329077132046	0.49536166257569714
aIFG	0.5	002	1	Messer	Gabel	1702.1385325899	7.4402280235609	0.3005329077132046	0.49536166257569714
sham	1.0	003	3	Messer	Gabel	1352.64069993174	7.210553056316402	0.3005329077132046	0.49536166257569714
sham	1.0	004	1	Messer	Gabel	1687.96970153619	7.431873977947189	0.3005329077132046	0.49536166257569714
pIFG	1.5	005	3	Messer	Gabel	1045.6493604347	6.953349255480962	0.3005329077132046	0.49536166257569714
pIFG	1.5	006	2	Messer	Gabel	1203.33333333333	7.093681442479528	0.3005329077132046	0.49536166257569714
sham	1.0	007	3	Messer	Gabel	965.359317797023	6.87353572964403	0.3005329077132046	0.49536166257569714
aIFG	0.5	008	1	Messer	Gabel	1385.70130572373	7.23468304436443	0.3005329077132046	0.49536166257569714
aIFG	0.5	009	2	Messer	Loeffel	1744.64502575103	7.464879408599857	0.30632574018090963	0.39352412981348395
pIFG	1.5	010	3	Messer	Gabel	1469.99999999999	7.293697720601431	0.3005329077132046	0.49536166257569714
sham	1.0	011	1	Messer	Loeffel	2264.1688310537	7.72540457423579	0.30632574018090963	0.39352412981348395
aIFG	0.5	012	2	Messer	Gabel	927.575768320465	6.8336519803933795	0.3005329077132046	0.49536166257569714
sham	1.0	013	3	Messer	Gabel	1517.94372889168	7.325770457071992	0.3005329077132046	0.49536166257569714
aIFG	0.5	014	1	Messer	Gabel	1343.1948125626	7.203550460402247	0.3005329077132046	0.49536166257569714
aIFG	0.5	015	2	Messer	Loeffel	1994.96104103323	7.5988809381604945	0.30632574018090963	0.39352412981348395
pIFG	1.5	016	2	Messer	Gabel	1154.27706517981	7.052095477461065	0.3005329077132046	0.49536166257569714
sham	1.0	017	1	Messer	Gabel	1363.33333333333	7.2184211878242905	0.3005329077132046	0.49536166257569714
pIFG	1.5	018	3	Messer	Gabel	866.177500421058	6.765243685262384	0.3005329077132046	0.49536166257569714
sham	1.0	019	3	Messer	Gabel	1546.2813909991	7.344254728666438	0.3005329077132046	0.49536166257569714
aIFG	0.5	020	1	Messer	Gabel	1352.64069993174	7.210553056316402	0.3005329077132046	0.49536166257569714
pIFG	1.5	021	2	Messer	Gabel	1484.88312309969	7.303764570165421	0.3005329077132046	0.49536166257569714
aIFG	0.5	022	2	Messer	Besteck	1560.45022205281	7.353370297926704	0.29301372542977333	0.29180456616726147
pIFG	1.5	023	3	Messer	Gabel	1216.66666666666	7.104691738127167	0.3005329077132046	0.49536166257569714
sham	1.0	024	1	Messer	Gabel	1078.70996622669	6.984447734262211	0.3005329077132046	0.49536166257569714
sham	1.0	103	3	Messer	Loeffel	1522.66667257625	7.328874993542162	0.30632574018090963	0.39352412981348395
aIFG	0.5	001	3	Moehre	Kartoffel	1399.87013677744	7.244848848805491	0.3999892845749855	0.45645027728996834
sham	1.0	002	2	Moehre	Gurke	1976.66666666666	7.58967297759053	0.406708937138319	0.5098804088495946
pIFG	1.5	003	1	Moehre	Kartoffeln	1584.06494047566	7.368380657380989	0.37718749046325684	0.48896722889048905
pIFG	1.5	004	2	Moehre	Apfel	1323.33333333333	7.188664467146486	0.31450677663087845	0.4790350133501968
aIFG	0.5	005	1	Moehre	Apfel	1947.73160418753	7.574933980526292	0.31450677663087845	0.4790350133501968
aIFG	0.5	006	3	Moehre	Zucchini	2689.23376266498	7.897383369439196	0.3118193708360195	0.47528472468270233
pIFG	1.5	007	1	Moehre	Gurke	1560.45022205281	7.353370297926704	0.406708937138319	0.5098804088495946
sham	1.0	008	2	Moehre	Paprika	1513.22078520711	7.322656252432153	0.3382415510714054	0.48463174798195063
sham	1.0	009	3	Moehre	Tomate	2278.33766210741	7.731640180669759	0.34062715247273445	0.470771303936934
aIFG	0.5	010	1	Moehre	Gurke	1602.95671521394	7.380228802534875	0.406708937138319	0.5098804088495946
pIFG	1.5	011	2	Moehre	Kartoffel	2311.3982678994	7.746040476159173	0.3999892845749855	0.45645027728996834
sham	1.0	012	3	Moehre	Erbse	1324.30303782432	7.1893964200626215	0.2913528997451067	0.2702997651665232
pIFG	1.5	013	1	Moehre	Gurke	2816.66666666666	7.9436643982608155	0.406708937138319	0.5098804088495946
sham	1.0	014	2	Moehre	Karotte	1522.66667257625	7.328874993542162	0.398384977132082	0.5541826048747542
sham	1.0	015	3	Moehre	Kartoffel	4163.33333333333	8.334311477763718	0.3999892845749855	0.45645027728996834
aIFG	0.5	016	3	Moehre	Karotte	2188.60173210059	7.691474948784153	0.398384977132082	0.5541826048747542
pIFG	1.5	017	2	Moehre	Kohlrabi	1144.83117781067	7.043885572121532	0.3566894084215164	0.467556494485764
aIFG	0.5	018	1	Moehre	Karotte	852.008669367349	6.748769710824966	0.398384977132082	0.5541826048747542
pIFG	1.5	019	1	Moehre	Paprika	1801.32034996587	7.496830197044082	0.3382415510714054	0.48463174798195063
sham	1.0	020	2	Moehre	Gurke	1905.2251110264	7.5528801837597435	0.406708937138319	0.5098804088495946
aIFG	0.5	021	3	Moehre	Gurke	2774.24674898724	7.928494940781475	0.406708937138319	0.5098804088495946
sham	1.0	022	3	Moehre	Kartoffel	2003.33333333333	7.6030667823714575	0.3999892845749855	0.45645027728996834
aIFG	0.5	023	1	Moehre	Tomate	1772.98268785845	7.4809824040047985	0.34062715247273445	0.470771303936934
pIFG	1.5	024	2	Moehre	Erbse	2256.66666666666	7.7220871105467905	0.2913528997451067	0.2702997651665232
pIFG	1.5	103	1	Moehre	Gurke	1437.653686254	7.271463015139555	0.406708937138319	0.5098804088495946
pIFG	1.5	001	2	Moench	Priester	1891.05627997269	7.545419495455188	0.3566802814602852	0.5590532735295158
aIFG	0.5	002	1	Moench	Nonne	1654.9090957442	7.412105439564206	0.37990494817495346	0.5326226057970587
sham	1.0	003	3	Moench	Pastor	1924.11688576468	7.562741964756263	0.2744038328528404	0.42999793314403867
sham	1.0	004	1	Moench	Bier	1310.13420677061	7.178647848295904	0.19963796436786652	0.07766020911220994
pIFG	1.5	005	3	Moench	Nonne	1007.86581095815	6.916582019396539	0.37990494817495346	0.5326226057970587
pIFG	1.5	006	2	Moench	Nonne	1203.33333333333	7.093681442479528	0.37990494817495346	0.5326226057970587
sham	1.0	007	3	Moench	Nonne	1016.66666666666	6.925267704066761	0.37990494817495346	0.5326226057970587
aIFG	0.5	008	1	Moench	Nonne	1563.33333333333	7.355215027126306	0.37990494817495346	0.5326226057970587
aIFG	0.5	009	2	Moench	Nonne	1725.75325101275	7.453998190702361	0.37990494817495346	0.5326226057970587
pIFG	1.5	010	3	Moench	Nonne	3936.66666666666	8.278343610280409	0.37990494817495346	0.5326226057970587
sham	1.0	011	1	Moench	Nonne	1229.99999999999	7.115582126184445	0.37990494817495346	0.5326226057970587
aIFG	0.5	012	2	Moench	Nonne	1123.33333333333	7.024945546393537	0.37990494817495346	0.5326226057970587
sham	1.0	013	3	Moench	Nonne	1300.68831940147	7.171417408090731	0.37990494817495346	0.5326226057970587
aIFG	0.5	014	1	Moench	Priester	1895.77922365726	7.5479125813262025	0.3566802814602852	0.5590532735295158
aIFG	0.5	015	2	Moench	Priester	2079.97402735548	7.640591345467828	0.3566802814602852	0.5590532735295158
pIFG	1.5	016	2	Moench	Nonne	1107.04762833411	7.010354852244474	0.37990494817495346	0.5326226057970587
sham	1.0	017	1	Moench	Nonne	2675.06493161127	7.892102685382468	0.37990494817495346	0.5326226057970587
pIFG	1.5	018	3	Moench	Nonne	1283.33333333333	7.157995055958045	0.37990494817495346	0.5326226057970587
sham	1.0	019	3	Moench	Priester	3260.70994849793	8.090006860925202	0.3566802814602852	0.5590532735295158
aIFG	0.5	020	1	Moench	Nonne	1329.02598150889	7.192953755994084	0.37990494817495346	0.5326226057970587
pIFG	1.5	021	2	Moench	Nonne	2190.0	7.692113339595466	0.37990494817495346	0.5326226057970587
aIFG	0.5	022	2	Moench	Lebensform	2741.18614319525	7.9165107437390665	0.23855060338974	0.3271057943686184
pIFG	1.5	023	3	Moench	Nonne	1723.33333333333	7.452595781335403	0.37990494817495346	0.5326226057970587
sham	1.0	024	1	Moench	Nonne	1509.99999999999	7.320526962272733	0.37990494817495346	0.5326226057970587
sham	1.0	103	3	Moench	Nonne	1469.99999999999	7.293697720601431	0.37990494817495346	0.5326226057970587
pIFG	1.5	001	2	Mond	Sonne	2476.70129685934	7.81508651289722	0.4971633106470108	0.40485562440738354
aIFG	0.5	002	1	Mond	Sonne	932.298712005035	6.838725312526856	0.4971633106470108	0.40485562440738354
sham	1.0	003	3	Mond	Sonne	1059.81819148841	6.966795768123557	0.4971633106470108	0.40485562440738354
sham	1.0	004	1	Mond	Sonne	1404.59308046201	7.2482146140249775	0.4971633106470108	0.40485562440738354
pIFG	1.5	005	3	Mond	Jupiter	2089.41991472462	7.645120240914094	0.4847523346543312	0.6158997245090608
pIFG	1.5	006	2	Mond	Sterne	1244.01299518664	7.126901246745249	0.38549189269542694	0.26203920887946586
sham	1.0	007	3	Mond	Sonne	870.900444105628	6.770675247787496	0.4971633106470108	0.40485562440738354
aIFG	0.5	008	1	Mond	Sterne	1097.60174096497	7.001793505619598	0.38549189269542694	0.26203920887946586
aIFG	0.5	009	2	Mond	Sonne	1357.36364361631	7.214036051076648	0.4971633106470108	0.40485562440738354
pIFG	1.5	010	3	Mond	Sonne	1281.79654466319	7.1567977742257165	0.4971633106470108	0.40485562440738354
sham	1.0	011	1	Mond	Sonne	1206.22944571008	7.096083298897451	0.4971633106470108	0.40485562440738354
aIFG	0.5	012	2	Mond	Sonne	1201.50650202551	7.092163409055119	0.4971633106470108	0.40485562440738354
sham	1.0	013	3	Mond	Sonne	1437.653686254	7.271463015139555	0.4971633106470108	0.40485562440738354
aIFG	0.5	014	1	Mond	Sonne	1262.90476992491	7.1419612316193035	0.4971633106470108	0.40485562440738354
aIFG	0.5	015	2	Mond	Sonne	1366.80953098545	7.220965856753075	0.4971633106470108	0.40485562440738354
pIFG	1.5	016	2	Mond	Sonne	1040.92641675013	6.948826602497459	0.4971633106470108	0.40485562440738354
sham	1.0	017	1	Mond	Sonne	1309.99999999999	7.178545483763692	0.4971633106470108	0.40485562440738354
pIFG	1.5	018	3	Mond	Sonne	951.190486743314	6.858765105892734	0.4971633106470108	0.40485562440738354
sham	1.0	019	3	Mond	Sonne	3751.89609169318	8.230283112019304	0.4971633106470108	0.40485562440738354
aIFG	0.5	020	1	Mond	Sonne	1489.60606678426	7.306938072467662	0.4971633106470108	0.40485562440738354
pIFG	1.5	021	2	Mond	Sonne	1329.02598150889	7.192953755994084	0.4971633106470108	0.40485562440738354
aIFG	0.5	022	2	Mond	Himmelskoerper	1305.41126308604	7.175039163087278	0.37481843307614326	0.623622889096084
pIFG	1.5	023	3	Mond	Sonne	2042.19047787893	7.622267824871433	0.4971633106470108	0.40485562440738354
sham	1.0	024	1	Mond	Saturn	1432.93074256943	7.2681747233192056	0.41596437245607376	0.35634506343399597
sham	1.0	103	3	Mond	Sonne	1239.29005150207	7.123100543747488	0.4971633106470108	0.40485562440738354
pIFG	1.5	001	2	Mund	Nase	1003.33333333333	6.912079250462188	0.517917238175869	0.5257031882809633
aIFG	0.5	002	1	Mund	Auge	1966.62337892581	7.584581686801098	0.36207691580057144	0.21080997226102705
sham	1.0	003	3	Mund	Hand	1239.29005150207	7.123100543747488	0.39475221931934357	0.3009283218555071
sham	1.0	004	1	Mund	Nase	1376.66666666666	7.228146525843617	0.517917238175869	0.5257031882809633
pIFG	1.5	005	3	Mund	Nase	1357.36364361631	7.214036051076648	0.517917238175869	0.5257031882809633
pIFG	1.5	006	2	Mund	Nase	1456.54546099227	7.28450910881353	0.517917238175869	0.5257031882809633
sham	1.0	007	3	Mund	Ohr	1496.66666666666	7.3116636204020455	0.43549901992082596	0.3498941359130874
aIFG	0.5	008	1	Mund	Nase	1283.33333333333	7.157995055958045	0.517917238175869	0.5257031882809633
aIFG	0.5	009	2	Mund	Nase	1109.99999999999	7.013015789639621	0.517917238175869	0.5257031882809633
sham	1.0	011	1	Mund	Hand	2481.42424054391	7.816990878049396	0.39475221931934357	0.3009283218555071
aIFG	0.5	012	2	Mund	Auge	1437.653686254	7.271463015139555	0.36207691580057144	0.21080997226102705
sham	1.0	013	3	Mund	Nase	1499.0519541534	7.3132550225927515	0.517917238175869	0.5257031882809633
aIFG	0.5	014	1	Mund	Nase	1201.50650202551	7.092163409055119	0.517917238175869	0.5257031882809633
aIFG	0.5	015	2	Mund	Ohr	1376.25541835459	7.227847970528852	0.43549901992082596	0.3498941359130874
pIFG	1.5	016	2	Mund	Nase	1286.51948834776	7.1604727690041186	0.517917238175869	0.5257031882809633
sham	1.0	017	1	Mund	Auge	1096.66666666666	7.000941993708248	0.36207691580057144	0.21080997226102705
pIFG	1.5	018	3	Mund	Zunge	1149.55412149524	7.047998950085847	0.5356217101216316	0.7636333292029899
sham	1.0	019	3	Mund	Kinn	2136.64935157032	7.667462070449657	0.4045431911945343	0.5286684262422932
aIFG	0.5	020	1	Mund	Hand	1758.81385680474	7.472963319259753	0.39475221931934357	0.3009283218555071
pIFG	1.5	021	2	Mund	Hand	1711.58441995904	7.445758865247803	0.39475221931934357	0.3009283218555071
aIFG	0.5	022	2	Mund	Gesicht	1758.81385680474	7.472963319259753	0.4481445327401161	0.5464800189860798
pIFG	1.5	023	3	Mund	Nase	1683.33333333333	7.429125116623797	0.517917238175869	0.5257031882809633
sham	1.0	024	1	Mund	Auge	1806.04329365044	7.499447249159918	0.36207691580057144	0.21080997226102705
sham	1.0	103	3	Mund	Augen	1283.33333333333	7.157995055958045	0.4999065548181534	0.4921133430604522
sham	1.0	001	1	Nadel	Faden	1324.30303782432	7.1893964200626215	0.4216448441147804	0.4067128040063084
pIFG	1.5	002	3	Nadel	Garn	1532.11255994539	7.3350553007982695	0.4345812276005745	0.4963698598762213
aIFG	0.5	003	2	Nadel	Faden	1187.3376709718	7.080310694360272	0.4216448441147804	0.4067128040063084
aIFG	0.5	004	3	Nadel	Faden	1782.42857522759	7.486292956465533	0.4216448441147804	0.4067128040063084
sham	1.0	005	2	Nadel	Faden	1626.57143363679	7.394844264755023	0.4216448441147804	0.4067128040063084
sham	1.0	006	1	Nadel	Schere	2278.33766210741	7.731640180669759	0.3302248418331146	0.4060784511154698
aIFG	0.5	007	2	Nadel	Faden	1654.9090957442	7.412105439564206	0.4216448441147804	0.4067128040063084
pIFG	1.5	008	3	Nadel	Faden	1513.22078520711	7.322656252432153	0.4216448441147804	0.4067128040063084
pIFG	1.5	009	1	Nadel	Faden	1390.4242494083	7.23808314140171	0.4216448441147804	0.4067128040063084
sham	1.0	010	2	Nadel	Faden	2287.78354947655	7.735775754309053	0.4216448441147804	0.4067128040063084
aIFG	0.5	011	3	Nadel	Faden	2845.09090425579	7.953701719199351	0.4216448441147804	0.4067128040063084
pIFG	1.5	012	1	Nadel	Faden	903.961049897616	6.807891903986566	0.4216448441147804	0.4067128040063084
aIFG	0.5	013	2	Nadel	Faden	1758.81385680474	7.472963319259753	0.4216448441147804	0.4067128040063084
pIFG	1.5	014	3	Nadel	Faden	1551.00433468367	7.347302493705546	0.4216448441147804	0.4067128040063084
sham	1.0	016	1	Nadel	Faden	1324.30303782432	7.1893964200626215	0.4216448441147804	0.4067128040063084
aIFG	0.5	017	3	Nadel	Schere	2793.13852372552	7.935279117587737	0.3302248418331146	0.4060784511154698
aIFG	0.5	019	2	Nadel	Faden	2353.90476106053	7.764255564469495	0.4216448441147804	0.4067128040063084
pIFG	1.5	020	3	Nadel	Faden	1721.03030732818	7.451259284907233	0.4216448441147804	0.4067128040063084
sham	1.0	021	1	Nadel	Faden	1423.48485520029	7.261565522221418	0.4216448441147804	0.4067128040063084
pIFG	1.5	022	1	Nadel	Faden	2396.41125422166	7.782144790106546	0.4216448441147804	0.4067128040063084
sham	1.0	023	2	Nadel	Faden	2386.96536685252	7.778196971414241	0.4216448441147804	0.4067128040063084
aIFG	0.5	024	3	Nadel	Oehr	2146.09523893946	7.671871155972478	0.16031484957784414	0.3095818528844859
aIFG	0.5	103	2	Nadel	Faden	2948.99566531632	7.989558979948487	0.4216448441147804	0.4067128040063084
aIFG	0.5	002	1	Nebel	nass	2176.66666666666	7.686009246172637	0.24404848739504814	0.3318205608644017
sham	1.0	004	1	Nebel	dunkel	2216.66666666666	7.704210871073775	0.4243636578321457	0.4363851207257452
pIFG	1.5	005	3	Nebel	Regen	2216.66666666666	7.704210871073775	0.38788261264562607	0.5039005005759138
pIFG	1.5	006	2	Nebel	Regen	1607.67965889851	7.383169033882001	0.38788261264562607	0.5039005005759138
sham	1.0	007	3	Nebel	Regen	1484.88312309969	7.303764570165421	0.38788261264562607	0.5039005005759138
aIFG	0.5	008	1	Nebel	Wolken	2316.12121158397	7.748080837083886	0.5434805899858475	0.7184361788374525
aIFG	0.5	009	2	Nebel	Regen	1357.36364361631	7.214036051076648	0.38788261264562607	0.5039005005759138
pIFG	1.5	010	3	Nebel	Regen	1626.57143363679	7.394844264755023	0.38788261264562607	0.5039005005759138
sham	1.0	011	1	Nebel	Dunst	3780.2337538006	8.237805625254378	0.5829004272818565	0.5661359487553803
aIFG	0.5	012	2	Nebel	Hagel	1149.55412149524	7.047998950085847	0.3627387285232544	0.3103783550916466
sham	1.0	013	3	Nebel	Sonne	1810.76623733501	7.5020574701874025	0.4201663210988045	0.5592602309636378
aIFG	0.5	015	2	Nebel	Tau	3723.55842958576	8.222703581393871	0.2961234338581562	0.38033607790458435
pIFG	1.5	016	2	Nebel	Dunst	1363.33333333333	7.2184211878242905	0.5829004272818565	0.5661359487553803
sham	1.0	017	1	Nebel	Sonnenschein	2103.58874577833	7.651875356852678	0.4285702258348465	0.513995679766462
pIFG	1.5	018	3	Nebel	Dunst	2350.0	7.762596048540069	0.5829004272818565	0.5661359487553803
sham	1.0	019	3	Nebel	Dunst	4153.34630488161	8.331910367567325	0.5829004272818565	0.5661359487553803
aIFG	0.5	020	1	Nebel	Regen	1782.42857522759	7.486292956465533	0.38788261264562607	0.5039005005759138
pIFG	1.5	021	2	Nebel	Sturm	2240.55411263086	7.714924704562568	0.41496361047029495	0.34000902882377826
aIFG	0.5	022	2	Nebel	Wetter	1933.56277313382	7.567636622894959	0.29788511618971825	0.44788687009597306
pIFG	1.5	023	3	Nebel	Regen	1489.60606678426	7.306938072467662	0.38788261264562607	0.5039005005759138
sham	1.0	103	3	Nebel	Rauch	2003.33333333333	7.6030667823714575	0.4431489333510399	0.35458932922119824
sham	1.0	001	1	Neffe	Enkel	2424.74891632908	7.793895587168868	0.49804309755563736	0.5595223810582113
pIFG	1.5	002	3	Neffe	Nichte	1283.33333333333	7.157995055958045	0.3550841026008129	0.5709953046251139
aIFG	0.5	003	2	Neffe	Tante	1862.71861786527	7.530329027769657	0.39214903861284256	0.5501554912481765
sham	1.0	005	2	Neffe	Nichte	2363.33333333333	7.7682513725339755	0.3550841026008129	0.5709953046251139
sham	1.0	006	1	Neffe	Nichte	2176.66666666666	7.686009246172637	0.3550841026008129	0.5709953046251139
